ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
273,2020/11/4,41.5,337,11.82,99.2,24.08,120.5,1.76,399500,22.7,AUO PM060MW3 320W
274,2020/11/5,,1241,14.59,499.8,25.11,121.26,22,4053,22.2,MM60-6RT-300
275,2020/11/5,37.4,1099,17.61,246.4,24.107,120.44,4.63,253933,23.3,AUO PM060MW3 320W
276,2020/11/5,38.2,2158,17.61,492.8,24.107,120.44,4.63,126967,23.3,AUO PM060MW3 320W
277,2020/11/5,46.5,419,17.61,99.2,24.08,120.5,1.76,507867,23.4,AUO PM060MW3 320W
278,2020/11/6,30.4,179,12.65,99.2,24.08,120.5,1.76,122450,24.3,AUO PM060MW3 320W
279,2020/11/6,26.4,569,12.65,492.8,24.107,120.44,4.63,30613,24.4,AUO PM060MW3 320W
280,2020/11/6,26.4,288,12.65,246.4,24.107,120.44,4.63,61225,24.4,AUO PM060MW3 320W
281,2020/11/6,,1950,17.39,499.8,25.11,121.26,22,4831,27,MM60-6RT-300
282,2020/11/7,33.9,680,6.3,492.8,24.107,120.44,4.63,37021,24.4,AUO PM060MW3 320W
283,2020/11/7,33.9,342,6.3,246.4,24.107,120.44,4.63,74042,24.4,AUO PM060MW3 320W
284,2020/11/7,32.4,160,6.3,99.2,24.08,120.5,1.76,148083,24.7,AUO PM060MW3 320W
285,2020/11/7,,1151,10.44,499.8,25.11,121.26,22,2900,24.7,MM60-6RT-300
286,2020/11/8,,352,2.75,499.8,25.11,121.26,22,764,19.6,MM60-6RT-300
287,2020/11/8,27.2,669,9.31,246.4,24.107,120.44,4.63,143658,21.8,AUO PM060MW3 320W
288,2020/11/8,27.3,1310,9.31,492.8,24.107,120.44,4.63,71863,21.8,AUO PM060MW3 320W
289,2020/11/8,27.8,253,9.31,99.2,24.08,120.5,1.76,287450,21.8,AUO PM060MW3 320W
290,2020/11/9,,547,8.84,499.8,25.11,121.26,22,2456,20.5,MM60-6RT-300
291,2020/11/9,27.7,159,6.87,99.2,24.08,120.5,1.76,160900,21.7,AUO PM060MW3 320W
292,2020/11/9,27.1,798,6.87,492.8,24.107,120.44,4.63,40225,21.8,AUO PM060MW3 320W
293,2020/11/9,27.1,403,6.87,246.4,24.107,120.44,4.63,83175,21.8,AUO PM060MW3 320W
294,2020/11/10,,595,8.26,499.8,25.11,121.26,22,2294,20.4,MM60-6RT-300
295,2020/11/10,33.2,225,7.66,99.2,24.08,120.5,1.76,232967,21.3,AUO PM060MW3 320W
296,2020/11/10,28.9,1113,7.66,492.8,24.107,120.44,4.63,58242,21.4,AUO PM060MW3 320W
297,2020/11/10,28.9,562,7.66,246.4,24.107,120.44,4.63,116483,21.4,AUO PM060MW3 320W
298,2020/11/11,,1746,16.75,499.8,25.11,121.26,22,4653,21.6,MM60-6RT-300
299,2020/11/11,35.4,2312,18.71,492.8,24.107,120.44,4.63,137325,22.6,AUO PM060MW3 320W
300,2020/11/11,35.4,1180,18.71,246.4,24.107,120.44,4.63,274650,22.6,AUO PM060MW3 320W
301,2020/11/11,41.6,440,18.71,99.2,24.08,120.5,1.76,549300,22.7,AUO PM060MW3 320W
302,2020/11/12,,848,13.28,499.8,25.11,121.26,22,3689,22.5,MM60-6RT-300
303,2020/11/12,35.1,2219,17.87,492.8,24.107,120.44,4.63,128329,23.4,AUO PM060MW3 320W
304,2020/11/12,35.1,1132,17.87,246.4,24.107,120.44,4.63,256675,23.4,AUO PM060MW3 320W
305,2020/11/12,43,399,17.87,99.2,24.08,120.5,1.76,513317,23.4,AUO PM060MW3 320W
306,2020/11/13,,259,3.51,499.8,25.11,121.26,22,975,21.4,MM60-6RT-300
307,2020/11/13,25.2,152,,99.2,24.08,120.5,1.76,112850,22.8,AUO PM060MW3 320W
308,2020/11/13,23.7,759,,492.8,24.107,120.44,4.63,28213,23,AUO PM060MW3 320W
309,2020/11/13,23.7,382,,246.4,24.107,120.44,4.63,56425,23,AUO PM060MW3 320W
310,2020/11/14,,617,8.97,499.8,25.11,121.26,22,2492,21.8,MM60-6RT-300
311,2020/11/14,43.4,222,7.28,99.2,24.08,120.5,1.76,243067,23.4,AUO PM060MW3 320W
312,2020/11/14,34.5,1147,7.28,492.8,24.107,120.44,4.63,60767,23.6,AUO PM060MW3 320W
313,2020/11/14,35,580,7.28,246.4,24.107,120.44,4.63,121525,23.6,AUO PM060MW3 320W
314,2020/11/15,34.3,1772,11.79,492.8,24.107,120.44,4.63,103775,24,AUO PM060MW3 320W
315,2020/11/15,34.3,903,11.79,246.4,24.107,120.44,4.63,207575,24,AUO PM060MW3 320W
316,2020/11/15,40.3,328,11.79,99.2,24.08,120.5,1.76,415100,24,AUO PM060MW3 320W
317,2020/11/15,,1782,17.02,499.8,25.11,121.26,22,4728,24.6,MM60-6RT-300
318,2020/11/16,41.9,947,14.8,246.4,24.107,120.44,4.63,211250,24,AUO PM060MW3 320W
319,2020/11/16,42.1,1861,14.8,492.8,24.107,120.44,4.63,105621,24,AUO PM060MW3 320W
320,2020/11/16,47.5,359,14.8,99.2,24.08,120.5,1.76,422483,24.6,AUO PM060MW3 320W
321,2020/11/16,,1632,16.28,499.8,25.11,121.26,22,4522,24.9,MM60-6RT-300
322,2020/11/17,43.2,2018,15.24,492.8,24.107,120.44,4.63,114113,24.3,AUO PM060MW3 320W
323,2020/11/17,43.2,1033,15.24,246.4,24.107,120.44,4.63,228225,24.3,AUO PM060MW3 320W
324,2020/11/17,39.7,379,15.24,99.2,24.08,120.5,1.76,456450,24.9,AUO PM060MW3 320W
325,2020/11/17,,1733,13.81,499.8,25.11,121.26,22,3836,26,MM60-6RT-300
326,2020/11/18,38.2,1024,17.04,246.4,24.107,120.44,4.63,229367,23.4,AUO PM060MW3 320W
327,2020/11/18,38.3,2004,17.04,492.8,24.107,120.44,4.63,114679,23.4,AUO PM060MW3 320W
328,2020/11/18,,1644,15.67,499.8,25.11,121.26,22,4353,23.5,MM60-6RT-300
329,2020/11/18,41.6,398,17.04,99.2,24.08,120.5,1.76,458717,24.3,AUO PM060MW3 320W
330,2020/11/19,,1379,13.1,499.8,25.11,121.26,22,3639,23.9,MM60-6RT-300
331,2020/11/19,41.9,1053,17.12,246.4,24.107,120.44,4.63,246975,25.5,AUO PM060MW3 320W
332,2020/11/19,42.5,2078,17.12,492.8,24.107,120.44,4.63,123488,25.5,AUO PM060MW3 320W
333,2020/11/19,47.2,399,17.12,99.2,24.08,120.5,1.76,493950,26.1,AUO PM060MW3 320W
334,2020/11/20,,1295,10.69,499.8,25.11,121.26,22,2969,23.9,MM60-6RT-300
335,2020/11/20,38,1763,16.41,492.8,24.107,120.44,4.63,105083,26.1,AUO PM060MW3 320W
336,2020/11/20,38,895,16.41,246.4,24.107,120.44,4.63,199742,26.1,AUO PM060MW3 320W
337,2020/11/20,40.1,345,16.41,99.2,24.08,120.5,1.76,420333,26.4,AUO PM060MW3 320W
338,2020/11/21,,947,8.17,499.8,25.11,121.26,22,2269,24.2,MM60-6RT-300
339,2020/11/21,41.7,2003,16.53,492.8,24.107,120.44,4.63,118158,25.4,AUO PM060MW3 320W
340,2020/11/21,41.7,1015,16.53,246.4,24.107,120.44,4.63,236317,25.4,AUO PM060MW3 320W
341,2020/11/21,49.5,393,16.53,99.2,24.08,120.5,1.76,472633,26,AUO PM060MW3 320W
342,2020/11/22,,922,8.54,499.8,25.11,121.26,22,2372,22.4,MM60-6RT-300
343,2020/11/22,36.5,1632,16.19,492.8,24.107,120.44,4.63,99267,24.9,AUO PM060MW3 320W
344,2020/11/22,36.5,821,16.19,246.4,24.107,120.44,4.63,198533,24.9,AUO PM060MW3 320W
345,2020/11/22,42.9,349,16.19,99.2,24.08,120.5,1.76,397067,25,AUO PM060MW3 320W
346,2020/11/23,,600,9.37,499.8,25.11,121.26,22,2603,21.8,MM60-6RT-300
347,2020/11/23,38.3,692,14.1,246.4,24.107,120.44,4.63,158350,23.8,AUO PM060MW3 320W
348,2020/11/23,38.6,1375,14.1,492.8,24.107,120.44,4.63,77875,23.8,AUO PM060MW3 320W
349,2020/11/23,44.2,346,14.1,99.2,24.08,120.5,1.76,311500,23.9,AUO PM060MW3 320W
350,2020/11/24,,1303,13.2,499.8,25.11,121.26,22,3667,22.5,MM60-6RT-300
351,2020/11/24,42.7,378,16.06,99.2,24.08,120.5,1.76,466917,24,AUO PM060MW3 320W
352,2020/11/24,37.6,1951,16.06,492.8,24.107,120.44,4.63,116729,24.1,AUO PM060MW3 320W
353,2020/11/24,37.6,985,16.06,246.4,24.107,120.44,4.63,233458,24.1,AUO PM060MW3 320W
354,2020/11/25,43.7,366,15.17,99.2,24.08,120.5,1.76,447850,23.9,AUO PM060MW3 320W
355,2020/11/25,39.8,1850,15.17,492.8,24.107,120.44,4.63,111963,24.2,AUO PM060MW3 320W
356,2020/11/25,39.8,934,15.17,246.4,24.107,120.44,4.63,223925,24.2,AUO PM060MW3 320W
357,2020/11/25,,1709,16.91,499.8,25.11,121.26,22,4697,24.2,MM60-6RT-300
358,2020/11/26,42.7,326,13.65,99.2,24.08,120.5,1.76,420050,24.6,AUO PM060MW3 320W
359,2020/11/26,44.1,877,13.65,246.4,24.107,120.44,4.63,210025,24.7,AUO PM060MW3 320W
360,2020/11/26,44.3,1741,13.65,492.8,24.107,120.44,4.63,105013,24.7,AUO PM060MW3 320W
361,2020/11/26,,1612,16.51,499.8,25.11,121.26,22,4586,25.2,MM60-6RT-300
362,2020/11/27,,376,3.93,499.8,25.11,121.26,22,1092,21.1,MM60-6RT-300
363,2020/11/27,32.9,341,13.05,99.2,24.08,120.5,1.76,419433,22.7,AUO PM060MW3 320W
364,2020/11/27,34,1721,13.05,492.8,24.107,120.44,4.63,104858,23,AUO PM060MW3 320W
365,2020/11/27,34,865,13.05,246.4,24.107,120.44,4.63,209808,23,AUO PM060MW3 320W
366,2020/11/28,,303,4.67,499.8,25.11,121.26,22,1297,19,MM60-6RT-300
367,2020/11/28,32.5,946,15.96,246.4,24.107,120.44,4.63,230733,21.5,AUO PM060MW3 320W
368,2020/11/28,32.8,1877,15.96,492.8,24.107,120.44,4.63,115367,21.5,AUO PM060MW3 320W
369,2020/11/28,34.7,374,15.96,99.2,24.08,120.5,1.76,461467,21.5,AUO PM060MW3 320W
370,2020/11/29,,636,11.7,499.8,25.11,121.26,22,3250,18.5,MM60-6RT-300
371,2020/11/29,32.8,992,16.29,246.4,24.107,120.44,4.63,236267,21,AUO PM060MW3 320W
372,2020/11/29,33,1957,16.29,492.8,24.107,120.44,4.63,118133,21,AUO PM060MW3 320W
373,2020/11/29,35.1,378,16.29,99.2,24.08,120.5,1.76,472533,21,AUO PM060MW3 320W
374,2020/11/30,,753,9.01,499.8,25.11,121.26,22,2503,18.7,MM60-6RT-300
375,2020/11/30,31.7,1014,7.5,492.8,24.107,120.44,4.63,55325,21.4,AUO PM060MW3 320W
376,2020/11/30,31.7,508,7.5,246.4,24.107,120.44,4.63,110650,21.4,AUO PM060MW3 320W
377,2020/11/30,34.9,201,7.5,99.2,24.08,120.5,1.76,221300,21.4,AUO PM060MW3 320W
378,2020/12/1,,285,2.75,499.8,25.11,121.26,22,764,18.3,MM60-6RT-300
379,2020/12/1,32.3,982,16.1,246.4,24.107,120.44,4.63,241008,21.2,AUO PM060MW3 320W
380,2020/12/1,32.6,1937,16.1,492.8,24.107,120.44,4.63,120504,21.2,AUO PM060MW3 320W
381,2020/12/1,39.2,374,16.1,99.2,24.08,120.5,1.76,482017,21.4,AUO PM060MW3 320W
382,2020/12/2,,644,4.09,499.8,25.11,121.26,22,1136,18.8,MM60-6RT-300
383,2020/12/2,32.1,980,16.32,246.4,24.107,120.44,4.63,238908,20.7,AUO PM060MW3 320W
384,2020/12/2,32.6,1933,16.32,492.8,24.107,120.44,4.63,119454,20.7,AUO PM060MW3 320W
385,2020/12/2,37.6,379,16.32,99.2,24.08,120.5,1.76,477817,21,AUO PM060MW3 320W
386,2020/12/3,,226,2.8,499.8,25.11,121.26,22,778,16.2,MM60-6RT-300
387,2020/12/3,18.3,828,8.74,492.8,24.107,120.44,4.63,134254,18.4,AUO PM060MW3 320W
388,2020/12/3,18.3,411,8.74,246.4,24.107,120.44,4.63,268508,18.4,AUO PM060MW3 320W
389,2020/12/3,18.9,197,8.74,99.2,24.08,120.5,1.76,537017,19,AUO PM060MW3 320W
390,2020/12/4,,345,2.1,499.8,25.11,121.26,22,583,16.3,MM60-6RT-300
391,2020/12/4,24.1,951,6.18,492.8,24.107,120.44,4.63,53233,18.6,AUO PM060MW3 320W
392,2020/12/4,24.1,470,6.18,246.4,24.107,120.44,4.63,106467,18.6,AUO PM060MW3 320W
393,2020/12/4,27.9,186,6.18,99.2,24.08,120.5,1.76,212933,18.9,AUO PM060MW3 320W
394,2020/12/5,,732,,499.8,25.11,121.26,22,0,17.7,MM60-6RT-300
395,2020/12/5,31.5,838,12.72,246.4,24.107,120.44,4.63,198758,19.5,AUO PM060MW3 320W
396,2020/12/5,31.7,1669,12.72,492.8,24.107,120.44,4.63,99379,19.5,AUO PM060MW3 320W
397,2020/12/5,33.9,321,12.72,99.2,24.08,120.5,1.76,397517,19.8,AUO PM060MW3 320W
398,2020/12/6,,505,,499.8,25.11,121.26,22,0,19.1,MM60-6RT-300
399,2020/12/6,32.3,1775,15.7,492.8,24.107,120.44,4.63,108538,20.8,AUO PM060MW3 320W
400,2020/12/6,32.3,894,15.7,246.4,24.107,120.44,4.63,217067,20.8,AUO PM060MW3 320W
401,2020/12/6,37.8,372,15.7,99.2,24.08,120.5,1.76,434150,20.8,AUO PM060MW3 320W
402,2020/12/7,,404,2.1,499.8,25.11,121.26,22,583,19.2,MM60-6RT-300
403,2020/12/7,25.6,803,15.17,492.8,24.107,120.44,4.63,45817,20.9,AUO PM060MW3 320W
404,2020/12/7,25.6,399,15.17,246.4,24.107,120.44,4.63,91633,20.9,AUO PM060MW3 320W
405,2020/12/7,33.1,345,15.17,99.2,24.08,120.5,1.76,183267,21.2,AUO PM060MW3 320W
406,2020/12/8,,583,1.97,499.8,25.11,121.26,22,547,17.6,MM60-6RT-300
407,2020/12/8,21.9,521,4.46,492.8,24.107,120.44,4.63,28229,19.6,AUO PM060MW3 320W
408,2020/12/8,21.9,258,4.46,246.4,24.107,120.44,4.63,56433,19.6,AUO PM060MW3 320W
409,2020/12/8,23.3,116,4.46,99.2,24.08,120.5,1.76,112917,19.9,AUO PM060MW3 320W
410,2020/12/9,,442,4.48,499.8,25.11,121.26,22,1244,18.8,MM60-6RT-300
411,2020/12/9,22.3,101,3.86,99.2,24.08,120.5,1.76,104000,19.7,AUO PM060MW3 320W
412,2020/12/9,27.6,274,3.86,246.4,24.107,120.44,4.63,52000,20.2,AUO PM060MW3 320W
413,2020/12/9,27.7,543,3.86,492.8,24.107,120.44,4.63,26000,20.2,AUO PM060MW3 320W
414,2020/12/10,,472,4.12,499.8,25.11,121.26,22,1144,20,MM60-6RT-300
415,2020/12/10,24.5,841,12.16,492.8,24.107,120.44,4.63,44679,21,AUO PM060MW3 320W
416,2020/12/10,24.5,425,12.16,246.4,24.107,120.44,4.63,89367,21,AUO PM060MW3 320W
417,2020/12/10,33.4,273,12.16,99.2,24.08,120.5,1.76,178717,21.2,AUO PM060MW3 320W
418,2020/12/11,,538,2.69,499.8,25.11,121.26,22,747,19.8,MM60-6RT-300
419,2020/12/11,26.8,1032,10.77,492.8,24.107,120.44,4.63,55150,21.1,AUO PM060MW3 320W
420,2020/12/11,26.8,519,10.77,246.4,24.107,120.44,4.63,110300,21.1,AUO PM060MW3 320W
421,2020/12/11,32.8,280,10.77,99.2,24.08,120.5,1.76,220600,21.3,AUO PM060MW3 320W
422,2020/12/12,,379,1.8,499.8,25.11,121.26,22,500,19.2,MM60-6RT-300
423,2020/12/12,31,991,13.21,246.4,24.107,120.44,4.63,218708,20.7,AUO PM060MW3 320W
424,2020/12/12,31.2,1942,13.21,492.8,24.107,120.44,4.63,109354,20.7,AUO PM060MW3 320W
425,2020/12/12,32.6,389,13.21,99.2,24.08,120.5,1.76,437417,20.9,AUO PM060MW3 320W
426,2020/12/13,,942,7.6,499.8,25.11,121.26,22,2111,18.5,MM60-6RT-300
427,2020/12/13,33.1,1808,14.62,492.8,24.107,120.44,4.63,102788,20.2,AUO PM060MW3 320W
428,2020/12/13,33.4,920,14.62,246.4,24.107,120.44,4.63,205575,20.2,AUO PM060MW3 320W
429,2020/12/13,41.6,368,14.62,99.2,24.08,120.5,1.76,411150,20.2,AUO PM060MW3 320W
430,2020/12/14,,415,2.68,499.8,25.11,121.26,22,744,16.7,MM60-6RT-300
431,2020/12/14,,254,2.68,438.3,25.11,121.26,-160,744,16.7,MM60-6RT-300
432,2020/12/14,27.7,1674,14.36,492.8,24.107,120.44,4.63,94963,18.7,AUO PM060MW3 320W
433,2020/12/14,27.7,850,14.36,246.4,24.107,120.44,4.63,189917,18.7,AUO PM060MW3 320W
434,2020/12/14,30.8,355,14.36,99.2,24.08,120.5,1.76,379850,18.8,AUO PM060MW3 320W
435,2020/12/15,,271,1.94,499.8,25.11,121.26,22,539,15,MM60-6RT-300
436,2020/12/15,,209,1.94,438.3,25.11,121.26,-160,539,15,MM60-6RT-300
437,2020/12/15,31.2,1942,13.56,492.8,24.107,120.44,4.63,111817,17.5,AUO PM060MW3 320W
438,2020/12/15,31.6,989,13.56,246.4,24.107,120.44,4.63,223308,17.5,AUO PM060MW3 320W
439,2020/12/15,27.6,354,13.56,99.2,24.08,120.5,1.76,447267,17.8,AUO PM060MW3 320W
440,2020/12/16,,376,3.56,499.8,25.11,121.26,22,989,15.2,MM60-6RT-300
441,2020/12/16,,298,3.56,438.3,25.11,121.26,-160,989,15.2,MM60-6RT-300
442,2020/12/16,24.5,1342,13.38,492.8,24.107,120.44,4.63,74833,17.7,AUO PM060MW3 320W
443,2020/12/16,24.8,679,13.38,246.4,24.107,120.44,4.63,149667,17.7,AUO PM060MW3 320W
444,2020/12/16,26.4,332,13.38,99.2,24.08,120.5,1.76,299333,18.1,AUO PM060MW3 320W
445,2020/12/17,,468,12.87,283.2,24.98,121.03,-31,3575,16.8,SEC-6M-60A-295
446,2020/12/17,,950,12.87,498.6,25.03,121.08,-95,3575,16.9,MM60-6RT-300
447,2020/12/17,,893,11.01,499.8,25.11,121.26,22,3058,17,MM60-6RT-300
448,2020/12/17,,728,11.01,438.3,25.11,121.26,-160,3058,17,MM60-6RT-300
449,2020/12/17,30.3,1741,14.91,492.8,24.107,120.44,4.63,104071,18.3,AUO PM060MW3 320W
450,2020/12/17,30.3,884,14.91,246.4,24.107,120.44,4.63,208142,18.3,AUO PM060MW3 320W
451,2020/12/17,31.9,345,14.91,99.2,24.08,120.5,1.76,416283,18.5,AUO PM060MW3 320W
452,2020/12/18,,323,3.44,283.2,24.98,121.03,-31,956,17.3,SEC-6M-60A-295
453,2020/12/18,,572,3.44,498.6,25.03,121.08,-95,956,17.8,MM60-6RT-300
454,2020/12/18,,646,3.08,499.8,25.11,121.26,22,856,17.9,MM60-6RT-300
455,2020/12/18,,514,3.08,438.3,25.11,121.26,-160,856,17.9,MM60-6RT-300
456,2020/12/18,24.3,830,15.46,492.8,24.107,120.44,4.63,45496,18.9,AUO PM060MW3 320W
457,2020/12/18,24.3,420,15.46,246.4,24.107,120.44,4.63,91033,18.9,AUO PM060MW3 320W
458,2020/12/18,32.2,308,15.46,99.2,24.08,120.5,1.76,181983,19,AUO PM060MW3 320W
459,2020/12/19,,102,2.02,283.2,24.98,121.03,-31,561,14.9,SEC-6M-60A-295
460,2020/12/19,,145,2.02,498.6,25.03,121.08,-95,561,15.3,MM60-6RT-300
461,2020/12/19,,170,2.05,499.8,25.11,121.26,22,569,15.5,MM60-6RT-300
462,2020/12/19,,131,2.05,438.3,25.11,121.26,-160,569,15.5,MM60-6RT-300
463,2020/12/19,22.8,580,15.44,246.4,24.107,120.44,4.63,126008,17.3,AUO PM060MW3 320W
464,2020/12/19,23.1,1151,15.44,492.8,24.107,120.44,4.63,62992,17.3,AUO PM060MW3 320W
465,2020/12/19,26.4,335,15.44,99.2,24.08,120.5,1.76,251967,17.8,AUO PM060MW3 320W
466,2020/12/20,,501,8.34,283.2,24.98,121.03,-31,2317,15.9,SEC-6M-60A-295
467,2020/12/20,,705,10.1,499.8,25.11,121.26,22,2806,16,MM60-6RT-300
468,2020/12/20,,550,10.1,438.3,25.11,121.26,-160,2806,16,MM60-6RT-300
469,2020/12/20,26.9,1767,11.35,492.8,24.107,120.44,4.63,100329,17.9,AUO PM060MW3 320W
470,2020/12/20,27.9,897,11.35,246.4,24.107,120.44,4.63,200700,17.9,AUO PM060MW3 320W
471,2020/12/20,29.4,361,11.35,99.2,24.08,120.5,1.76,401317,18,AUO PM060MW3 320W
472,2020/12/20,,689,8.34,498.6,25.03,121.08,-95,2317,,MM60-6RT-300
473,2020/12/21,,449,5.31,283.2,24.98,121.03,-31,1475,15.5,SEC-6M-60A-295
474,2020/12/21,,786,5.31,498.6,25.03,121.08,-95,1475,15.9,MM60-6RT-300
475,2020/12/21,,592,4.83,499.8,25.11,121.26,22,1342,15.9,MM60-6RT-300
476,2020/12/21,,474,4.83,438.3,25.11,121.26,-160,1342,15.9,MM60-6RT-300
477,2020/12/21,23.3,113,3.33,99.2,24.08,120.5,1.76,101850,17.3,AUO PM060MW3 320W
478,2020/12/21,21.9,534,3.33,492.8,24.107,120.44,4.63,25463,17.7,AUO PM060MW3 320W
479,2020/12/21,21.9,268,3.33,246.4,24.107,120.44,4.63,52358,17.7,AUO PM060MW3 320W
480,2020/12/22,,1457,16.07,498.6,25.03,121.08,-95,4464,18.4,MM60-6RT-300
481,2020/12/22,,917,16.07,283.2,24.98,121.03,-31,4464,18.8,SEC-6M-60A-295
482,2020/12/22,,1068,13.26,499.8,25.11,121.26,22,3683,18.9,MM60-6RT-300
483,2020/12/22,,886,13.26,438.3,25.11,121.26,-160,3683,18.9,MM60-6RT-300
484,2020/12/22,33.8,1864,15.31,492.8,24.107,120.44,4.63,105892,19.4,AUO PM060MW3 320W
485,2020/12/22,34.2,949,15.31,246.4,24.107,120.44,4.63,211783,19.4,AUO PM060MW3 320W
486,2020/12/22,40.3,377,15.31,99.2,24.08,120.5,1.76,423567,19.5,AUO PM060MW3 320W
487,2020/12/23,,209,2.79,283.2,24.98,121.03,-31,775,18.1,SEC-6M-60A-295
488,2020/12/23,,323,2.79,498.6,25.03,121.08,-95,775,18.5,MM60-6RT-300
489,2020/12/23,19.9,191,5.85,246.4,24.107,120.44,4.63,34650,18.7,AUO PM060MW3 320W
490,2020/12/23,20,378,5.85,492.8,24.107,120.44,4.63,17317,18.7,AUO PM060MW3 320W
491,2020/12/23,24.2,122,5.85,99.2,24.08,120.5,1.76,69267,18.7,AUO PM060MW3 320W
492,2020/12/23,,330,3.13,499.8,25.11,121.26,22,869,18.9,MM60-6RT-300
493,2020/12/23,,271,3.13,438.3,25.11,121.26,-160,869,18.9,MM60-6RT-300
494,2020/12/24,,262,3.22,283.2,24.98,121.03,-31,894,17,SEC-6M-60A-295
495,2020/12/24,,365,3.22,498.6,25.03,121.08,-95,894,17.4,MM60-6RT-300
496,2020/12/24,,367,1.6,499.8,25.11,121.26,22,444,17.5,MM60-6RT-300
497,2020/12/24,,297,1.6,438.3,25.11,121.26,-160,444,17.5,MM60-6RT-300
498,2020/12/24,24.4,1333,13.6,492.8,24.107,120.44,4.63,67917,18.7,AUO PM060MW3 320W
499,2020/12/24,24.7,676,13.6,246.4,24.107,120.44,4.63,145667,18.7,AUO PM060MW3 320W
500,2020/12/24,27.8,339,13.6,99.2,24.08,120.5,1.76,271667,18.7,AUO PM060MW3 320W
501,2020/12/25,,475,7.46,499.8,25.11,121.26,22,2072,17.1,MM60-6RT-300
502,2020/12/25,,381,7.46,438.3,25.11,121.26,-160,2072,17.1,MM60-6RT-300
503,2020/12/25,,662,10.56,283.2,24.98,121.03,-31,2933,17.3,SEC-6M-60A-295
504,2020/12/25,,1077,10.56,498.6,25.03,121.08,-95,2933,17.4,MM60-6RT-300
505,2020/12/25,28.6,318,11.79,99.2,24.08,120.5,1.76,402867,18.5,AUO PM060MW3 320W
506,2020/12/25,27.8,1766,11.79,492.8,24.107,120.44,4.63,100717,18.7,AUO PM060MW3 320W
507,2020/12/25,27.8,903,11.79,246.4,24.107,120.44,4.63,201433,18.7,AUO PM060MW3 320W
508,2020/12/26,34,1041,16.2,246.4,24.107,120.44,4.63,235942,19.2,AUO PM060MW3 320W
509,2020/12/26,34.6,2023,16.2,492.8,24.107,120.44,4.63,117954,19.2,AUO PM060MW3 320W
510,2020/12/26,,1617,14,499.8,25.11,121.26,22,3889,19.2,MM60-6RT-300
511,2020/12/26,,1569,16.25,498.6,25.03,121.08,-95,4514,19.2,MM60-6RT-300
512,2020/12/26,,1429,14,438.3,25.11,121.26,-160,3889,19.2,MM60-6RT-300
513,2020/12/26,,873,16.25,283.2,24.98,121.03,-31,4514,19.2,SEC-6M-60A-295
514,2020/12/26,39.3,410,16.2,99.2,24.08,120.5,1.76,471817,19.6,AUO PM060MW3 320W
515,2020/12/27,,308,4.4,283.2,24.98,121.03,-31,1222,18.7,SEC-6M-60A-295
516,2020/12/27,,522,4.4,498.6,25.03,121.08,-95,1222,18.8,MM60-6RT-300
517,2020/12/27,,606,4.53,499.8,25.11,121.26,22,1258,19.1,MM60-6RT-300
518,2020/12/27,,505,4.53,438.3,25.11,121.26,-160,1258,19.1,MM60-6RT-300
519,2020/12/27,24.5,424,6.74,246.4,24.107,120.44,4.63,87592,20.2,AUO PM060MW3 320W
520,2020/12/27,24.6,839,6.74,492.8,24.107,120.44,4.63,43796,20.2,AUO PM060MW3 320W
521,2020/12/27,27.4,171,6.74,99.2,24.08,120.5,1.76,175183,20.5,AUO PM060MW3 320W
522,2020/12/28,,587,8.46,283.2,24.98,121.03,-31,2350,19.7,SEC-6M-60A-295
523,2020/12/28,,963,8.46,498.6,25.03,121.08,-95,2350,19.9,MM60-6RT-300
524,2020/12/28,,929,9.85,499.8,25.11,121.26,22,2736,20.1,MM60-6RT-300
525,2020/12/28,,773,9.85,438.3,25.11,121.26,-160,2736,20.1,MM60-6RT-300
526,2020/12/28,38.5,1829,15.91,492.8,24.107,120.44,4.63,101342,20.6,AUO PM060MW3 320W
527,2020/12/28,38.5,930,15.91,246.4,24.107,120.44,4.63,203033,20.6,AUO PM060MW3 320W
528,2020/12/28,38.3,375,15.91,99.2,24.08,120.5,1.76,405367,21.3,AUO PM060MW3 320W
529,2020/12/29,,658,5.85,498.6,25.03,121.08,-95,1625,19.2,MM60-6RT-300
530,2020/12/29,,417,5.85,283.2,24.98,121.03,-31,1625,19.3,SEC-6M-60A-295
531,2020/12/29,32.3,866,12.98,246.4,24.107,120.44,4.63,184475,19.9,AUO PM060MW3 320W
532,2020/12/29,33.2,1710,12.98,492.8,24.107,120.44,4.63,92238,19.9,AUO PM060MW3 320W
533,2020/12/29,,818,5.33,499.8,25.11,121.26,22,1481,20,MM60-6RT-300
534,2020/12/29,,671,5.33,438.3,25.11,121.26,-160,1481,20,MM60-6RT-300
535,2020/12/29,39.2,366,12.98,99.2,24.08,120.5,1.76,368950,20.9,AUO PM060MW3 320W
536,2020/12/30,,258,3.76,283.2,24.98,121.03,-31,1044,10.8,SEC-6M-60A-295
537,2020/12/30,,394,3.76,498.6,25.03,121.08,-95,1044,11,MM60-6RT-300
538,2020/12/30,,362,3.17,499.8,25.11,121.26,22,881,11.1,MM60-6RT-300
539,2020/12/30,,286,3.17,438.3,25.11,121.26,-160,881,11.1,MM60-6RT-300
540,2020/12/30,22.3,1919,16.36,492.8,24.107,120.44,4.63,109067,13.7,AUO PM060MW3 320W
